datetime,position,value
2014-04-11 16:41:24,ai2,0.00085
2014-04-11 16:41:24,ai3,-0.00827
2014-04-11 16:41:24,ai4,-0.00519
2014-04-11 16:41:24,ai5,-0.00154
2014-04-11 16:41:24,ai6,0.00528
2014-04-11 16:41:24,ai8,-0.00111
2014-04-11 16:41:24,ai9,-0.00108
2014-04-11 16:41:24,ai10,-0.00111
2014-04-11 16:41:24,ai7,-0.0246
2014-04-11 16:41:25,ai0,0.001
2014-04-11 16:41:25,ai2,-0.00327
2014-04-11 16:41:25,ai3,-0.00046
2014-04-11 16:41:25,ai4,0.00468
2014-04-11 16:41:25,ai5,0.00751
2014-04-11 16:41:25,ai6,0.00754
2014-04-11 16:41:25,ai8,-0.00088
2014-04-11 16:41:25,ai9,-0.00085
2014-04-11 16:41:25,ai10,-0.00092
2014-04-11 16:41:25,ai7,-0.0246
2014-04-11 16:41:26,ai0,-0.00105
2014-04-11 16:41:26,ai2,-0.00121
2014-04-11 16:41:26,ai3,0.00612
2014-04-11 16:41:26,ai4,-0.00108
2014-04-11 16:41:26,ai5,-0.00113
2014-04-11 16:41:26,ai6,0.00807
2014-04-11 16:41:26,ai8,-0.00081
2014-04-11 16:41:26,ai9,-0.00091
2014-04-11 16:41:26,ai10,-0.0008
2014-04-11 16:41:26,ai7,-0.02459
2014-04-11 16:41:27,ai0,-0.00023
2014-04-11 16:41:27,ai2,0.00249
2014-04-11 16:41:27,ai3,-0.00211
2014-04-11 16:41:27,ai4,0.00056
2014-04-11 16:41:27,ai5,-0.00154
2014-04-11 16:41:27,ai6,0.00165
2014-04-11 16:41:27,ai8,-0.00093
2014-04-11 16:41:27,ai9,-0.00102
2014-04-11 16:41:27,ai10,-0.00101
2014-04-11 16:41:27,ai7,-0.0246
2014-04-11 16:41:28,ai0,-0.00311
2014-04-11 16:41:28,ai2,-0.00203
2014-04-11 16:41:28,ai3,0.00242
2014-04-11 16:41:28,ai4,0.00509
2014-04-11 16:41:28,ai5,0.00381
2014-04-11 16:41:28,ai6,0.00073
2014-04-11 16:41:28,ai8,-0.00104
2014-04-11 16:41:28,ai9,-0.00103
2014-04-11 16:41:28,ai10,-0.001
2014-04-11 16:41:28,ai7,-0.0246
2014-04-11 16:41:29,ai0,0.00183
2014-04-11 16:41:29,ai2,-0.00285
2014-04-11 16:41:29,ai3,0.00365
2014-04-11 16:41:29,ai4,0.00098
2014-04-11 16:41:29,ai5,0.00052
2014-04-11 16:41:29,ai6,-0.00369
2014-04-11 16:41:29,ai8,-0.00096
2014-04-11 16:41:29,ai9,-0.00099
2014-04-11 16:41:29,ai10,-0.00098
2014-04-11 16:41:29,ai7,-0.0246
2014-04-11 16:41:30,ai0,0.00018
2014-04-11 16:41:30,ai2,0.00085
2014-04-11 16:41:30,ai3,-0.01033
2014-04-11 16:41:30,ai4,-0.00314
2014-04-11 16:41:30,ai5,-0.00072
2014-04-11 16:41:30,ai6,-0.00383
2014-04-11 16:41:30,ai8,-0.00096
2014-04-11 16:41:30,ai9,-0.00102
2014-04-11 16:41:30,ai10,-0.00102
2014-04-11 16:41:30,ai7,-0.02461
2014-04-11 16:41:31,ai0,0.00224
2014-04-11 16:41:31,ai2,0.00126
2014-04-11 16:41:31,ai3,-0.00211
2014-04-11 16:41:31,ai4,-0.00149
2014-04-11 16:41:31,ai5,-0.00113
2014-04-11 16:41:31,ai6,-0.00444
2014-04-11 16:41:31,ai8,-0.00092
2014-04-11 16:41:31,ai9,-0.00101
2014-04-11 16:41:31,ai10,-0.00108
2014-04-11 16:41:31,ai7,-0.0246
2014-04-11 16:41:32,ai0,0.00717
2014-04-11 16:41:32,ai2,0.01153
2014-04-11 16:41:32,ai3,-0.01732
2014-04-11 16:41:32,ai4,-0.00108
2014-04-11 16:41:32,ai5,0.00011
2014-04-11 16:41:32,ai6,-0.00495
2014-04-11 16:41:32,ai8,-0.00103
2014-04-11 16:41:32,ai9,-0.0011
2014-04-11 16:41:32,ai10,-0.00094
2014-04-11 16:41:32,ai7,-0.02461
2014-04-11 16:41:33,ai0,0.00183
2014-04-11 16:41:33,ai2,-0.00203
2014-04-11 16:41:33,ai3,0.00365
2014-04-11 16:41:33,ai4,-0.00026
2014-04-11 16:41:33,ai5,0.00052
2014-04-11 16:41:33,ai6,-0.00905
2014-04-11 16:41:33,ai8,-0.0012
2014-04-11 16:41:33,ai9,-0.00101
2014-04-11 16:41:33,ai10,-0.00093
2014-04-11 16:41:33,ai7,-0.0246
2014-04-11 16:41:34,ai0,-0.00146
2014-04-11 16:41:34,ai2,-0.00244
2014-04-11 16:41:34,ai3,0.00612
2014-04-11 16:41:34,ai4,0.0018
2014-04-11 16:41:34,ai5,0.00052
2014-04-11 16:41:34,ai6,-0.00754
2014-04-11 16:41:34,ai8,-0.00095
2014-04-11 16:41:34,ai9,-0.00101
2014-04-11 16:41:34,ai10,-0.00106
2014-04-11 16:41:34,ai7,-0.02461
2014-04-11 16:41:35,ai0,-0.00763
2014-04-11 16:41:35,ai2,-0.00039
2014-04-11 16:41:35,ai3,0.00653
2014-04-11 16:41:35,ai4,0.00098
2014-04-11 16:41:35,ai5,-0.00113
2014-04-11 16:41:35,ai6,-0.00615
2014-04-11 16:41:35,ai8,-0.00107
2014-04-11 16:41:35,ai9,-0.00108
2014-04-11 16:41:35,ai10,-0.00099
2014-04-11 16:41:35,ai7,-0.0246
2014-04-11 16:41:36,ai0,0.00553
2014-04-11 16:41:36,ai2,-0.00121
2014-04-11 16:41:36,ai3,-0.06377
2014-04-11 16:41:36,ai4,-0.0019
2014-04-11 16:41:36,ai5,0.00134
2014-04-11 16:41:36,ai6,-0.00576
2014-04-11 16:41:36,ai8,-0.00098
2014-04-11 16:41:36,ai9,-0.00099
2014-04-11 16:41:36,ai10,-0.00099
2014-04-11 16:41:36,ai7,-0.0246
2014-04-11 16:41:37,ai0,-0.00146
2014-04-11 16:41:37,ai2,0.00455
2014-04-11 16:41:37,ai3,-0.00498
2014-04-11 16:41:37,ai4,0.00139
2014-04-11 16:41:37,ai5,0.00052
2014-04-11 16:41:37,ai6,-0.00461
2014-04-11 16:41:37,ai8,-0.00098
2014-04-11 16:41:37,ai9,-0.00101
2014-04-11 16:41:37,ai10,-0.00099
2014-04-11 16:41:37,ai7,-0.0246
2014-04-11 16:41:38,ai0,-0.00146
2014-04-11 16:41:38,ai2,0.00907
2014-04-11 16:41:38,ai3,0.00036
2014-04-11 16:41:38,ai4,0.0018
2014-04-11 16:41:38,ai5,0.00381
2014-04-11 16:41:38,ai6,-0.00274
2014-04-11 16:41:38,ai8,-0.00098
2014-04-11 16:41:38,ai9,-0.00108
2014-04-11 16:41:38,ai10,-0.00105
2014-04-11 16:41:38,ai7,-0.0246
2014-04-11 16:41:39,ai0,-0.00023
2014-04-11 16:41:39,ai2,-0.00285
2014-04-11 16:41:39,ai3,-5e-05
2014-04-11 16:41:39,ai4,0.00098
2014-04-11 16:41:39,ai5,-0.00072
2014-04-11 16:41:39,ai6,-0.00504
2014-04-11 16:41:39,ai8,-0.00099
2014-04-11 16:41:39,ai9,-0.00102
2014-04-11 16:41:39,ai10,-0.00107
2014-04-11 16:41:39,ai7,-0.0246
2014-04-11 16:41:40,ai0,0.00388
2014-04-11 16:41:40,ai2,-0.00203
2014-04-11 16:41:40,ai3,-0.00539
2014-04-11 16:41:40,ai4,0.00056
2014-04-11 16:41:40,ai5,-0.00031
2014-04-11 16:41:40,ai6,-0.0056
2014-04-11 16:41:40,ai8,-0.00099
2014-04-11 16:41:40,ai9,-0.00097
2014-04-11 16:41:40,ai10,-0.00111
2014-04-11 16:41:40,ai7,-0.0246
2014-04-11 16:41:41,ai0,0.00059
2014-04-11 16:41:41,ai2,-0.00162
2014-04-11 16:41:41,ai3,0.00612
2014-04-11 16:41:41,ai4,-0.0019
2014-04-11 16:41:41,ai5,-0.00072
2014-04-11 16:41:41,ai6,-0.00516
2014-04-11 16:41:41,ai8,-0.00154
2014-04-11 16:41:41,ai9,-0.00118
2014-04-11 16:41:41,ai10,-0.00117
2014-04-11 16:41:41,ai7,-0.0246
2014-04-11 16:41:42,ai0,0.00553
2014-04-11 16:41:42,ai2,0.0029
2014-04-11 16:41:42,ai3,-0.00827
2014-04-11 16:41:42,ai4,0.00015
2014-04-11 16:41:42,ai5,0.00093
2014-04-11 16:41:42,ai6,-0.00761
2014-04-11 16:41:42,ai8,-0.00109
2014-04-11 16:41:42,ai9,-0.00096
2014-04-11 16:41:42,ai10,-0.00105
2014-04-11 16:41:42,ai7,-0.0246
2014-04-11 16:41:43,ai0,-0.00064
2014-04-11 16:41:43,ai2,-0.00203
2014-04-11 16:41:43,ai3,-0.00046
2014-04-11 16:41:43,ai4,-0.00026
2014-04-11 16:41:43,ai5,-0.00113
2014-04-11 16:41:43,ai6,-0.00867
2014-04-11 16:41:43,ai8,-0.00094
2014-04-11 16:41:43,ai9,-0.00105
2014-04-11 16:41:43,ai10,-0.00107
2014-04-11 16:41:43,ai7,-0.0246
2014-04-11 16:41:44,ai0,0.001
2014-04-11 16:41:44,ai2,0.00126
2014-04-11 16:41:44,ai3,-0.00457
2014-04-11 16:41:44,ai4,0.00262
2014-04-11 16:41:44,ai5,-0.00113
2014-04-11 16:41:44,ai6,-0.00825
2014-04-11 16:41:44,ai8,-0.00107
2014-04-11 16:41:44,ai9,-0.00101
2014-04-11 16:41:44,ai10,-0.00099
2014-04-11 16:41:44,ai7,-0.02459
2014-04-11 16:41:45,ai0,0.00018
2014-04-11 16:41:45,ai2,-0.00121
2014-04-11 16:41:45,ai3,-0.00128
2014-04-11 16:41:45,ai4,0.00139
2014-04-11 16:41:45,ai5,0.00093
2014-04-11 16:41:45,ai6,-0.00861
2014-04-11 16:41:45,ai8,-0.00101
2014-04-11 16:41:45,ai9,-0.001
2014-04-11 16:41:45,ai10,-0.00111
2014-04-11 16:41:45,ai7,-0.0246
2014-04-11 16:41:46,ai0,0.00676
2014-04-11 16:41:46,ai2,-0.00121
2014-04-11 16:41:46,ai3,-0.00252
2014-04-11 16:41:46,ai4,-0.00149
2014-04-11 16:41:46,ai5,0.00011
2014-04-11 16:41:46,ai6,-0.007
2014-04-11 16:41:46,ai8,-0.00125
2014-04-11 16:41:46,ai9,-0.00099
2014-04-11 16:41:46,ai10,-0.00098
2014-04-11 16:41:46,ai7,-0.0246
2014-04-11 16:41:47,ai0,-0.00146
2014-04-11 16:41:47,ai2,-0.00203
2014-04-11 16:41:47,ai3,-0.00334
2014-04-11 16:41:47,ai4,-0.00149
2014-04-11 16:41:47,ai5,-0.00072
2014-04-11 16:41:47,ai6,-0.00239
2014-04-11 16:41:47,ai8,-0.00058
2014-04-11 16:41:47,ai9,-0.0009
2014-04-11 16:41:47,ai10,-0.00099
2014-04-11 16:41:47,ai7,-0.0246
2014-04-11 16:41:48,ai0,-0.00146
2014-04-11 16:41:48,ai2,-0.00203
2014-04-11 16:41:48,ai3,-0.00416
2014-04-11 16:41:48,ai4,0.00262
2014-04-11 16:41:48,ai5,-0.00031
2014-04-11 16:41:48,ai6,-0.00264
2014-04-11 16:41:48,ai8,-0.00106
2014-04-11 16:41:48,ai9,-0.00102
2014-04-11 16:41:48,ai10,-0.00101
2014-04-11 16:41:48,ai7,-0.0246
2014-04-11 16:41:49,ai0,-0.00064
2014-04-11 16:41:49,ai2,-0.00614
2014-04-11 16:41:49,ai3,-5e-05
2014-04-11 16:41:49,ai4,-0.00355
2014-04-11 16:41:49,ai5,0.00093
2014-04-11 16:41:49,ai6,-0.00035
2014-04-11 16:41:49,ai8,-0.00097
2014-04-11 16:41:49,ai9,-0.00094
2014-04-11 16:41:49,ai10,-0.00091
2014-04-11 16:41:49,ai7,-0.02461
2014-04-11 16:41:50,ai0,0.0084
2014-04-11 16:41:50,ai2,0.00043
2014-04-11 16:41:50,ai3,-0.00375
2014-04-11 16:41:50,ai4,-0.00149
2014-04-11 16:41:50,ai5,-0.00072
2014-04-11 16:41:50,ai6,-0.00165
2014-04-11 16:41:50,ai8,-0.00111
2014-04-11 16:41:50,ai9,-0.00104
2014-04-11 16:41:50,ai10,-0.001
2014-04-11 16:41:50,ai7,-0.02459
2014-04-11 16:41:51,ai0,-0.00023
2014-04-11 16:41:51,ai2,-0.00327
2014-04-11 16:41:51,ai3,0.00899
2014-04-11 16:41:51,ai4,0.00056
2014-04-11 16:41:51,ai5,0.00052
2014-04-11 16:41:51,ai6,-0.00382
2014-04-11 16:41:51,ai8,-0.00081
2014-04-11 16:41:51,ai9,-0.001
2014-04-11 16:41:51,ai10,-0.00101
2014-04-11 16:41:51,ai7,-0.0246
2014-04-11 16:41:52,ai0,0.00676
2014-04-11 16:41:52,ai2,0.00331
2014-04-11 16:41:52,ai3,-0.00128
2014-04-11 16:41:52,ai4,0.00632
2014-04-11 16:41:52,ai5,0.00052
2014-04-11 16:41:52,ai6,-0.00352
2014-04-11 16:41:52,ai8,-0.00091
2014-04-11 16:41:52,ai9,-0.00098
2014-04-11 16:41:52,ai10,-0.00098
2014-04-11 16:41:52,ai7,-0.0246
2014-04-11 16:41:53,ai0,-0.00187
2014-04-11 16:41:53,ai2,-0.00285
2014-04-11 16:41:53,ai3,-0.00539
2014-04-11 16:41:53,ai4,-0.00108
2014-04-11 16:41:53,ai5,0.00298
2014-04-11 16:41:53,ai6,-0.0042
2014-04-11 16:41:53,ai8,-0.00092
2014-04-11 16:41:53,ai9,-0.00097
2014-04-11 16:41:53,ai10,-0.00096
2014-04-11 16:41:53,ai7,-0.0246
2014-04-11 16:41:54,ai0,0.0047
2014-04-11 16:41:54,ai2,-0.00409
2014-04-11 16:41:54,ai3,-5e-05
2014-04-11 16:41:54,ai4,0.00426
2014-04-11 16:41:54,ai5,0.00052
2014-04-11 16:41:54,ai6,-0.00585
2014-04-11 16:41:54,ai8,-0.00107
2014-04-11 16:41:54,ai9,-0.00094
2014-04-11 16:41:54,ai10,-0.00094
2014-04-11 16:41:54,ai7,-0.0246
2014-04-11 16:41:55,ai0,-0.00064
2014-04-11 16:41:55,ai2,-0.00368
2014-04-11 16:41:55,ai3,-0.00046
2014-04-11 16:41:55,ai4,-0.00149
2014-04-11 16:41:55,ai5,0.00011
2014-04-11 16:41:55,ai6,-0.00867
2014-04-11 16:41:55,ai8,-0.00102
2014-04-11 16:41:55,ai9,-0.00108
2014-04-11 16:41:55,ai10,-0.00105
2014-04-11 16:41:55,ai7,-0.0246
2014-04-11 16:41:56,ai0,-0.00187
2014-04-11 16:41:56,ai2,-0.00368
2014-04-11 16:41:56,ai3,-0.00498
2014-04-11 16:41:56,ai4,-0.00149
2014-04-11 16:41:56,ai5,0.00134
2014-04-11 16:41:56,ai6,-0.00896
2014-04-11 16:41:56,ai8,-0.00108
2014-04-11 16:41:56,ai9,-0.00102
2014-04-11 16:41:56,ai10,-0.00105
2014-04-11 16:41:56,ai7,-0.0246
2014-04-11 16:41:57,ai0,-0.00105
2014-04-11 16:41:57,ai2,0.00208
2014-04-11 16:41:57,ai3,0.00036
2014-04-11 16:41:57,ai4,0.00139
2014-04-11 16:41:57,ai5,0.00093
2014-04-11 16:41:57,ai6,-0.00723
2014-04-11 16:41:57,ai8,-0.00096
2014-04-11 16:41:57,ai9,-0.00089
2014-04-11 16:41:57,ai10,-0.00099
2014-04-11 16:41:57,ai7,-0.0246
2014-04-11 16:41:58,ai0,-0.00023
2014-04-11 16:41:58,ai2,-0.00368
2014-04-11 16:41:58,ai3,-0.00539
2014-04-11 16:41:58,ai4,-0.00108
2014-04-11 16:41:58,ai5,0.01244
2014-04-11 16:41:58,ai6,-0.00382
2014-04-11 16:41:58,ai8,-0.00101
2014-04-11 16:41:58,ai9,-0.00103
2014-04-11 16:41:58,ai10,-0.00093
2014-04-11 16:41:58,ai7,-0.02461
2014-04-11 16:41:59,ai0,-0.00105
2014-04-11 16:41:59,ai2,0.00249
2014-04-11 16:41:59,ai3,-0.00293
2014-04-11 16:41:59,ai4,-0.00231
2014-04-11 16:41:59,ai5,-0.00031
2014-04-11 16:41:59,ai6,-0.00196
2014-04-11 16:41:59,ai8,-0.00092
2014-04-11 16:41:59,ai9,-0.00106
2014-04-11 16:41:59,ai10,-0.00094
2014-04-11 16:41:59,ai7,-0.0246
2014-04-11 16:42:00,ai0,-0.00187
2014-04-11 16:42:00,ai2,0.00701
2014-04-11 16:42:00,ai3,0.00036
2014-04-11 16:42:00,ai4,0.0018
2014-04-11 16:42:00,ai5,0.00134
2014-04-11 16:42:00,ai6,-0.00068
2014-04-11 16:42:00,ai8,-0.00104
2014-04-11 16:42:00,ai9,-0.00105
2014-04-11 16:42:00,ai10,-0.00101
2014-04-11 16:42:00,ai7,-0.02461
2014-04-11 16:42:01,ai0,-0.00146
2014-04-11 16:42:01,ai2,2e-05
2014-04-11 16:42:01,ai3,-0.00293
2014-04-11 16:42:01,ai4,-0.00026
2014-04-11 16:42:01,ai5,0.00093
2014-04-11 16:42:01,ai6,-0.00103
2014-04-11 16:42:01,ai8,-0.00095
2014-04-11 16:42:01,ai9,-0.00099
2014-04-11 16:42:01,ai10,-0.00097
2014-04-11 16:42:01,ai7,-0.02461
2014-04-11 16:42:02,ai0,-0.00229
2014-04-11 16:42:02,ai2,-0.00121
2014-04-11 16:42:02,ai3,-0.00622
2014-04-11 16:42:02,ai4,0.0018
2014-04-11 16:42:02,ai5,0.00052
2014-04-11 16:42:02,ai6,-0.00018
2014-04-11 16:42:02,ai8,-0.00104
2014-04-11 16:42:02,ai9,-0.00101
2014-04-11 16:42:02,ai10,-0.00095
2014-04-11 16:42:02,ai7,-0.0246
2014-04-11 16:42:03,ai0,0.00635
2014-04-11 16:42:03,ai2,-0.00409
2014-04-11 16:42:03,ai3,0.00406
2014-04-11 16:42:03,ai4,-0.00067
2014-04-11 16:42:03,ai5,0.00134
2014-04-11 16:42:03,ai6,0.0008
2014-04-11 16:42:03,ai8,-0.001
2014-04-11 16:42:03,ai9,-0.00095
2014-04-11 16:42:03,ai10,-0.00113
2014-04-11 16:42:03,ai7,-0.0246
2014-04-11 16:42:04,ai0,-0.00146
2014-04-11 16:42:04,ai2,0.00249
2014-04-11 16:42:04,ai3,0.00159
2014-04-11 16:42:04,ai4,0.00221
2014-04-11 16:42:04,ai5,-0.00976
2014-04-11 16:42:04,ai6,0.00123
2014-04-11 16:42:04,ai8,-0.00116
2014-04-11 16:42:04,ai9,-0.00097
2014-04-11 16:42:04,ai10,-0.00102
2014-04-11 16:42:04,ai7,-0.02462
2014-04-11 16:42:05,ai0,0.00059
2014-04-11 16:42:05,ai2,0.00126
2014-04-11 16:42:05,ai3,-0.00293
2014-04-11 16:42:05,ai4,0.00632
2014-04-11 16:42:05,ai5,0.00093
2014-04-11 16:42:05,ai6,0.00171
2014-04-11 16:42:05,ai8,-0.00102
2014-04-11 16:42:05,ai9,-0.00103
2014-04-11 16:42:05,ai10,-0.00097
2014-04-11 16:42:05,ai7,-0.0246
2014-04-11 16:42:06,ai0,0.001
2014-04-11 16:42:06,ai2,-0.00039
2014-04-11 16:42:06,ai3,-0.00498
2014-04-11 16:42:06,ai4,-0.0019
2014-04-11 16:42:06,ai5,0.00011
2014-04-11 16:42:06,ai6,0.00245
2014-04-11 16:42:06,ai8,-0.00077
2014-04-11 16:42:06,ai9,-0.00101
2014-04-11 16:42:06,ai10,-0.00097
2014-04-11 16:42:06,ai7,-0.02459
2014-04-11 16:42:07,ai0,0.00059
2014-04-11 16:42:07,ai2,-0.00368
2014-04-11 16:42:07,ai3,-0.00293
2014-04-11 16:42:07,ai4,-0.00396
2014-04-11 16:42:07,ai5,0.00011
2014-04-11 16:42:07,ai6,0.00244
2014-04-11 16:42:07,ai8,-0.00096
2014-04-11 16:42:07,ai9,-0.00103
2014-04-11 16:42:07,ai10,-0.00094
2014-04-11 16:42:07,ai7,-0.02461
2014-04-11 16:42:08,ai0,-0.00311
2014-04-11 16:42:08,ai2,2e-05
2014-04-11 16:42:08,ai3,0.00242
2014-04-11 16:42:08,ai4,0.00221
2014-04-11 16:42:08,ai5,0.00093
2014-04-11 16:42:08,ai6,0.00174
2014-04-11 16:42:08,ai8,-0.00106
2014-04-11 16:42:08,ai9,-0.00104
2014-04-11 16:42:08,ai10,-0.00097
2014-04-11 16:42:08,ai7,-0.02459
2014-04-11 16:42:09,ai0,-0.00311
2014-04-11 16:42:09,ai2,-0.00244
2014-04-11 16:42:09,ai3,0.00982
2014-04-11 16:42:09,ai4,-0.00067
2014-04-11 16:42:09,ai5,0.00011
2014-04-11 16:42:09,ai6,0.00176
2014-04-11 16:42:09,ai8,-0.00091
2014-04-11 16:42:09,ai9,-0.001
2014-04-11 16:42:09,ai10,-0.00105
2014-04-11 16:42:09,ai7,-0.0246
2014-04-11 16:42:10,ai0,-0.00187
2014-04-11 16:42:10,ai2,-0.0045
2014-04-11 16:42:10,ai3,0.01804
2014-04-11 16:42:10,ai4,-0.00067
2014-04-11 16:42:10,ai5,0.00011
2014-04-11 16:42:10,ai6,8e-05
2014-04-11 16:42:10,ai8,-0.00104
2014-04-11 16:42:10,ai9,-0.00105
2014-04-11 16:42:10,ai10,-0.00096
2014-04-11 16:42:10,ai7,-0.0246
2014-04-11 16:42:11,ai0,0.00018
2014-04-11 16:42:11,ai2,-0.00285
2014-04-11 16:42:11,ai3,0.01228
2014-04-11 16:42:11,ai4,0.00139
2014-04-11 16:42:11,ai5,0.00052
2014-04-11 16:42:11,ai6,-0.0002
2014-04-11 16:42:11,ai8,-0.0009
2014-04-11 16:42:11,ai9,-0.00101
2014-04-11 16:42:11,ai10,-0.00109
2014-04-11 16:42:11,ai7,-0.0246
2014-04-11 16:42:12,ai0,-0.00064
2014-04-11 16:42:12,ai2,-0.00203
2014-04-11 16:42:12,ai3,-0.00293
2014-04-11 16:42:12,ai4,-0.00108
2014-04-11 16:42:12,ai5,0.00011
2014-04-11 16:42:12,ai6,-0.00013
2014-04-11 16:42:12,ai8,-0.00098
2014-04-11 16:42:12,ai9,-0.001
2014-04-11 16:42:12,ai10,-0.00099
2014-04-11 16:42:12,ai7,-0.0246
2014-04-11 16:42:13,ai0,0.00224
2014-04-11 16:42:13,ai2,-0.00162
2014-04-11 16:42:13,ai3,0.00488
2014-04-11 16:42:13,ai4,0.00591
2014-04-11 16:42:13,ai5,0.00052
2014-04-11 16:42:13,ai6,-0.00156
2014-04-11 16:42:13,ai8,-0.00102
2014-04-11 16:42:13,ai9,-0.00101
2014-04-11 16:42:13,ai10,-0.00099
2014-04-11 16:42:13,ai7,-0.0246
2014-04-11 16:42:14,ai0,-0.00064
2014-04-11 16:42:14,ai2,0.00455
2014-04-11 16:42:14,ai3,-0.01156
2014-04-11 16:42:14,ai4,0.00632
2014-04-11 16:42:14,ai5,0.00216
2014-04-11 16:42:14,ai6,-0.00116
2014-04-11 16:42:14,ai8,-0.00103
2014-04-11 16:42:14,ai9,-0.001
2014-04-11 16:42:14,ai10,-0.00103
2014-04-11 16:42:14,ai7,-0.0246
2014-04-11 16:42:15,ai0,-0.00393
2014-04-11 16:42:15,ai2,-0.00162
2014-04-11 16:42:15,ai3,-0.00375
2014-04-11 16:42:15,ai4,-0.00067
2014-04-11 16:42:15,ai5,0.00011
2014-04-11 16:42:15,ai6,-0.00072
2014-04-11 16:42:15,ai8,-0.001
2014-04-11 16:42:15,ai9,-0.00099
2014-04-11 16:42:15,ai10,-0.00101
2014-04-11 16:42:15,ai7,-0.0246
2014-04-11 16:42:16,ai0,-0.00146
2014-04-11 16:42:16,ai2,0.01195
2014-04-11 16:42:16,ai3,-0.01773
2014-04-11 16:42:16,ai4,-0.01382
2014-04-11 16:42:16,ai5,0.00134
2014-04-11 16:42:16,ai6,-0.00051
2014-04-11 16:42:16,ai8,-0.00098
2014-04-11 16:42:16,ai9,-0.00099
2014-04-11 16:42:16,ai10,-0.00099
2014-04-11 16:42:16,ai7,-0.0246
2014-04-11 16:42:17,ai0,-0.00023
2014-04-11 16:42:17,ai2,2e-05
2014-04-11 16:42:17,ai3,-0.00498
2014-04-11 16:42:17,ai4,-0.01012
2014-04-11 16:42:17,ai5,0.00011
2014-04-11 16:42:17,ai6,0.00062
2014-04-11 16:42:17,ai8,-0.00098
2014-04-11 16:42:17,ai9,-0.00098
2014-04-11 16:42:17,ai10,-0.00099
2014-04-11 16:42:17,ai7,-0.0246
2014-04-11 16:42:18,ai0,-0.00393
2014-04-11 16:42:18,ai2,0.00043
2014-04-11 16:42:18,ai3,-0.00498
2014-04-11 16:42:18,ai4,0.00098
2014-04-11 16:42:18,ai5,0.00052
2014-04-11 16:42:18,ai6,-0.00011
2014-04-11 16:42:18,ai8,-0.00097
2014-04-11 16:42:18,ai9,-0.00101
2014-04-11 16:42:18,ai10,-0.00101
2014-04-11 16:42:18,ai7,-0.0246
2014-04-11 16:42:19,ai0,-0.00557
2014-04-11 16:42:19,ai2,-0.00039
2014-04-11 16:42:19,ai3,0.00324
2014-04-11 16:42:19,ai4,0.00056
2014-04-11 16:42:19,ai5,0.00175
2014-04-11 16:42:19,ai6,-0.00176
2014-04-11 16:42:19,ai8,-0.00101
2014-04-11 16:42:19,ai9,-0.00098
2014-04-11 16:42:19,ai10,-0.001
2014-04-11 16:42:19,ai7,-0.0246
2014-04-11 16:42:20,ai0,-0.0027
2014-04-11 16:42:20,ai2,-0.00368
2014-04-11 16:42:20,ai3,-0.00211
2014-04-11 16:42:20,ai4,-0.00519
2014-04-11 16:42:20,ai5,0.00011
2014-04-11 16:42:20,ai6,-0.00202
2014-04-11 16:42:20,ai8,-0.001
2014-04-11 16:42:20,ai9,-0.00099
2014-04-11 16:42:20,ai10,-0.00099
2014-04-11 16:42:20,ai7,-0.0246
2014-04-11 16:42:21,ai0,-0.0027
2014-04-11 16:42:21,ai2,0.00208
2014-04-11 16:42:21,ai3,-0.01691
2014-04-11 16:42:21,ai4,-0.00108
2014-04-11 16:42:21,ai5,-0.00031
2014-04-11 16:42:21,ai6,0.00102
2014-04-11 16:42:21,ai8,-0.00107
2014-04-11 16:42:21,ai9,-0.00106
2014-04-11 16:42:21,ai10,-0.001
2014-04-11 16:42:21,ai7,-0.0246
2014-04-11 16:42:22,ai0,-0.0027
2014-04-11 16:42:22,ai2,-0.00368
2014-04-11 16:42:22,ai3,-0.00581
2014-04-11 16:42:22,ai4,-0.00026
2014-04-11 16:42:22,ai5,-0.00031
2014-04-11 16:42:22,ai6,0.00293
2014-04-11 16:42:22,ai8,-0.001
2014-04-11 16:42:22,ai9,-0.001
2014-04-11 16:42:22,ai10,-0.00097
2014-04-11 16:42:22,ai7,-0.0246
2014-04-11 16:42:23,ai0,0.00758
2014-04-11 16:42:23,ai2,-0.00203
2014-04-11 16:42:23,ai3,-0.00046
2014-04-11 16:42:23,ai4,-0.00889
2014-04-11 16:42:23,ai5,-0.00031
2014-04-11 16:42:23,ai6,0.00178
2014-04-11 16:42:23,ai8,-0.00106
2014-04-11 16:42:23,ai9,-0.00101
2014-04-11 16:42:23,ai10,-0.00109
2014-04-11 16:42:23,ai7,-0.0246
2014-04-11 16:42:24,ai0,-0.0027
2014-04-11 16:42:24,ai2,-0.00285
2014-04-11 16:42:24,ai3,-0.00169
2014-04-11 16:42:24,ai4,0.00468
2014-04-11 16:42:24,ai5,0.00011
2014-04-11 16:42:24,ai6,-0.00114
2014-04-11 16:42:24,ai8,-0.00103
2014-04-11 16:42:24,ai9,-0.00102
2014-04-11 16:42:24,ai10,-0.00101
2014-04-11 16:42:24,ai7,-0.02461
2014-04-11 16:42:25,ai0,0.00511
2014-04-11 16:42:25,ai2,-0.00285
2014-04-11 16:42:25,ai3,0.00242
2014-04-11 16:42:25,ai4,0.0055
2014-04-11 16:42:25,ai5,-0.00072
2014-04-11 16:42:25,ai6,-0.00108
